1979.0416666666667	-0.293750393543	0.0440333616436	1979	1
1979.125	-0.578330537762	0.0449253053465	1979	2
1979.2083333333335	-0.338839550024	0.0447708330772	1979	3
1979.2916666666667	-0.342388282244	0.0446517696804	1979	4
1979.375	-0.335076519125	0.0453275132521	1979	5
1979.4583333333335	-0.336034970328	0.0446752904963	1979	6
1979.5416666666667	-0.367186170605	0.0440651896084	1979	7
1979.625	-0.281173055994	0.0435530120076	1979	8
1979.7083333333335	-0.150541318022	0.0429761301109	1979	9
1979.7916666666667	-0.183106735517	0.0424715663732	1979	10
1979.875	-0.155442500436	0.0433354035056	1979	11
1979.9583333333335	0.0725876860655	0.0459235204005	1979	12
1980.0416666666667	-0.0902157867217	0.0469512108124	1980	1
1980.125	-0.0222965710833	0.0466223463605	1980	2
1980.2083333333335	-0.123463944446	0.0471339314815	1980	3
1980.2916666666667	-0.0799750365941	0.0472921283054	1980	4
1980.375	-0.0964256733821	0.0476945127686	1980	5
1980.4583333333335	-0.219925000704	0.0471856790625	1980	6
1980.5416666666667	-0.142808202371	0.0467734239716	1980	7
1980.625	-0.211173532884	0.0463660194284	1980	8
1980.7083333333335	-0.196889929751	0.0459371420363	1980	9
1980.7916666666667	-0.297045803913	0.0454845769338	1980	10
1980.875	-0.113456641769	0.0450506364084	1980	11
1980.9583333333335	-0.236013501874	0.0446254335938	1980	12
1981.0416666666667	0.0561765170878	0.0442511971907	1981	1
1981.125	-0.0974984466945	0.044056761651	1981	2
1981.2083333333335	-0.0543911733202	0.0445419219831	1981	3
1981.2916666666667	-0.176558622066	0.0442442445392	1981	4
1981.375	-0.164738490144	0.0439849013438	1981	5
1981.4583333333335	-0.133165970323	0.04369886015	1981	6
1981.5416666666667	-0.117766537248	0.0433541099318	1981	7
1981.625	-0.0215089693708	0.0432961756067	1981	8
1981.7083333333335	-0.166708055562	0.0434296656065	1981	9
1981.7916666666667	-0.270828786815	0.0431650427974	1981	10
1981.875	-0.204759926299	0.0431403799744	1981	11
1981.9583333333335	0.0500080793472	0.0434975180137	1981	12
1982.0416666666667	-0.355653434582	0.0430716937574	1982	1
1982.125	-0.341028486111	0.0405873749676	1982	2
1982.2083333333335	-0.520389761067	0.0392856674734	1982	3
1982.2916666666667	-0.345784251743	0.0375991901495	1982	4
1982.375	-0.227029931815	0.0365162458074	1982	5
1982.4583333333335	-0.340802223995	0.0362343388631	1982	6
1982.5416666666667	-0.264605770606	0.0363220071038	1982	7
1982.625	-0.428758710804	0.0363524934802	1982	8
1982.7083333333335	-0.273847470132	0.0359737396774	1982	9
1982.7916666666667	-0.195287977901	0.0352423154499	1982	10
1982.875	-0.278142026051	0.0351741867216	1982	11
1982.9583333333335	-0.0166260546644	0.0347343619477	1982	12
1983.0416666666667	0.0710015467459	0.0341581606688	1983	1
1983.125	-0.0358851043054	0.0341156212835	1983	2
1983.2083333333335	-0.126179893259	0.0346961360785	1983	3
1983.2916666666667	-0.209480704491	0.0349575620786	1983	4
1983.375	-0.0593085177885	0.0355023002014	1983	5
1983.4583333333335	-0.139463665595	0.0354733487068	1983	6
1983.5416666666667	-0.273334578418	0.0355629831339	1983	7
1983.625	-0.0991313258179	0.0355796579086	1983	8
1983.7083333333335	-0.0339583668505	0.0355359217128	1983	9
1983.7916666666667	-0.264112338649	0.0354992522773	1983	10
1983.875	-0.0928328317013	0.0355272987779	1983	11
1983.9583333333335	-0.174816420224	0.0356852982291	1983	12
1984.0416666666667	-0.179509149585	0.03574644525	1984	1
1984.125	-0.320443505993	0.0347071347859	1984	2
1984.2083333333335	-0.226535959297	0.0350803028168	1984	3
1984.2916666666667	-0.32284030181	0.0353958424415	1984	4
1984.375	-0.0163855840888	0.0345883958152	1984	5
1984.4583333333335	-0.384684281109	0.0345985058566	1984	6
1984.5416666666667	-0.38057179618	0.0347037467188	1984	7
1984.625	-0.193842677138	0.034864160004	1984	8
1984.7083333333335	-0.18537191059	0.0348641959452	1984	9
1984.7916666666667	-0.318351166618	0.0349660619964	1984	10
1984.875	-0.401064378397	0.0338323160782	1984	11
1984.9583333333335	-0.514023464873	0.0309265654233	1984	12
1985.0416666666667	-0.207518297973	0.02924086149	1985	1
1985.125	-0.483309029184	0.0295444250188	1985	2
1985.2083333333335	-0.341074730421	0.0283724538303	1985	3
1985.2916666666667	-0.360944025011	0.0276984036993	1985	4
1985.375	-0.296744036698	0.0265972160119	1985	5
1985.4583333333335	-0.287858410459	0.0266753628083	1985	6
1985.5416666666667	-0.390589702582	0.0265706126811	1985	7
1985.625	-0.270143756742	0.0264677771656	1985	8
1985.7083333333335	-0.286640117232	0.0264244460412	1985	9
1985.7916666666667	-0.293537753726	0.0264444606889	1985	10
1985.875	-0.363435831605	0.0266732013263	1985	11
1985.9583333333335	-0.273272256393	0.0273584774003	1985	12
1986.0416666666667	-0.236163943765	0.0272991781529	1986	1
1986.125	-0.121829815114	0.0272661525127	1986	2
1986.2083333333335	-0.252698204014	0.0259593660751	1986	3
1986.2916666666667	-0.212245148669	0.0258406111527	1986	4
1986.375	-0.184409746177	0.0256640258209	1986	5
1986.4583333333335	-0.267799056439	0.0255352933695	1986	6
1986.5416666666667	-0.278588501186	0.0257889391944	1986	7
1986.625	-0.293345888276	0.0258079387183	1986	8
1986.7083333333335	-0.328523338284	0.0257466982452	1986	9
1986.7916666666667	-0.281115849647	0.0257714252837	1986	10
1986.875	-0.268982599915	0.0260267992856	1986	11
1986.9583333333335	-0.295361630121	0.0256479363877	1986	12
1987.0416666666667	-0.223138846208	0.0256560188136	1987	1
1987.125	-0.122909221982	0.0249704267899	1987	2
1987.2083333333335	-0.297445961092	0.0245963134462	1987	3
1987.2916666666667	-0.265230179422	0.0247475400906	1987	4
1987.375	-0.191556883322	0.0245590723591	1987	5
1987.4583333333335	-0.132552679587	0.0251563707838	1987	6
1987.5416666666667	-0.0104035723256	0.0248198508642	1987	7
1987.625	-0.203110670866	0.0247981753541	1987	8
1987.7083333333335	-0.0544907176994	0.0248009278347	1987	9
